y,x1,x2,x3,x4,x5,x6,x7
0,3.197381,20.284807,Fri,-2.085483,91.800955,Pennsylvania,toyota
0,2.393315,20.776841,Tue,1.180762,115.450858,,ford
0,1.643343,18.449826,Thu,0.915912,99.211765,Arkansas,subaru
0,6.042487,19.127238,Sat,-0.721209,113.150591,Pennsylvania,chevrolet
0,2.91243,21.319133,Wed,-0.462098,70.497057,New York,
0,3.42447,18.007427,Mon,1.238587,94.768988,Virginia,
0,4.178096,24.622984,Sat,-1.297214,116.145984,Colorado,ford
0,1.141257,21.026093,Wed,-1.073707,93.356474,Wyoming,ford
0,1.500089,19.049162,Wed,0.0421959999999999,115.636569,New York,ford
0,1.931257,18.639923,Wed,0.06696,,Virginia,subaru
0,1.458268,21.466737,Wed,-0.799389,95.100877,New Mexico,
0,2.202392,18.388442,Sun,-0.488157,108.39487,California,ford
0,2.118228,22.895696,Wed,0.572479,100.38373,Utah,
0,2.614636,21.256104,Tue,-0.897949,,Massachusetts,mercedes
0,2.883534,21.336871,Wed,-1.309112,,Illinois,subaru
0,4.254785,18.033926,Mon,3.257825,,North Carolina,ford
0,1.965196,21.577875,Sat,0.238618,,Minnesota,chevrolet
0,1.882068,19.314033,Fri,0.784361,81.471701,New York,mercedes
0,5.729431,17.502683,Wed,-2.571439,132.699653,Kentucky,toyota
0,1.789896,20.975825,Tue,3.011869,90.761298,Massachusetts,subaru
0,1.955064,21.574851,Fri,2.371833,108.948444,Oklahoma,
0,1.430746,21.51688,Fri,-2.040758,85.334478,Kansas,chevrolet
0,-0.259829,21.374623,Wed,-0.354836,99.085842,Colorado,ford
0,0.429829,20.858215,Thu,-0.230294,99.405776,Iowa,toyota
0,1.924569,21.984642,Fri,0.088858,115.745729,Arizona,chevrolet
0,2.337088,19.802313,Mon,2.465795,114.863869,Nebraska,ford
0,3.871019,20.748092,Sun,1.6563,98.977226,Minnesota,subaru
0,-0.081994,20.054588,Tue,0.256746,102.729092,Alabama,
0,4.46098,22.328882,Sat,-1.093682,100.977661,Michigan,chevrolet
0,2.652343,20.082412,Wed,0.60192,83.728052,Florida,toyota
0,0.412576,18.660725,Wed,2.757076,,,chevrolet
0,5.784938,19.6762,Mon,0.849514,83.728015,Wyoming,buick
0,2.78018,21.906451,Wed,-0.74101,97.929624,New York,mercedes
0,3.598753,23.767078,Sat,1.078808,103.147851,,ford
0,6.28264,20.948466,Wed,-0.152741,89.589486,,
0,4.133914,20.732215,Wed,-0.40844,118.301587,New Hampshire,chevrolet
0,4.017027,21.453012,Tue,1.145142,85.076455,Georgia,toyota
0,6.363028,19.462827,Mon,2.301187,106.37971,,chevrolet
0,3.928612,19.841005,Sat,-0.870687,111.544003,Iowa,mercedes
0,3.011814,18.336857,Mon,0.934922,83.889664,Texas,nissan
0,0.760675,22.389926,Tue,0.15672,87.011663,California,chevrolet
0,3.21306,19.109768,Fri,0.148914,106.335505,,subaru
0,3.636876,19.906364,Sat,1.308183,78.892636,California,ford
0,-1.051484,22.587984,Sun,,83.462338,,subaru
0,1.849102,21.447459,Sat,1.078168,100.681759,Florida,mercedes
0,6.318271,18.880762,Wed,-0.070017,79.80301,Utah,nissan
0,1.525999,19.193231,Wed,2.078533,92.301748,Texas,subaru
0,4.887281,19.70757,Wed,2.212607,93.309495,Florida,ford
0,2.773864,19.042756,Tue,-1.336769,100.454702,New York,mercedes
0,1.894625,22.161599,Tue,-1.641925,104.633667,,ford
0,4.935596,18.871121,Thu,2.067163,92.160753,Utah,ford
0,7.698294,23.20856,Mon,-0.407601,106.766658,Wisconsin,buick
0,2.561944,22.081116,Sat,0.853508,90.990801,New York,toyota
0,1.143979,20.252318,Sun,1.1182,84.161207,Idaho,toyota
0,5.569024,21.21021,Fri,-2.487207,97.111981,Utah,ford
0,3.907478,17.17208,Fri,,92.890571,Kansas,chevrolet
0,2.808389,21.597012,Tue,-0.873139,,,mercedes
0,1.210183,18.960968,Thu,0.815994,95.023026,Delaware,mercedes
0,4.138298,20.365464,Thu,-0.486689,102.738704,Washington,mercedes
0,4.551399,20.186989,Thu,-0.494572,100.046028,Kansas,toyota
0,5.089512,17.154597,Sat,-1.825349,94.406991,North Carolina,
0,0.405665,21.865006,Wed,-0.567777,,Florida,ford
0,3.395139,19.617226,Fri,-1.773417,112.781759,,
0,1.355864,20.676278,Fri,-1.015446,,Oklahoma,toyota
0,2.75905,17.610098,Mon,1.264148,79.626656,Arizona,chevrolet
0,4.872678,21.785104,Fri,-0.564407,96.947727,California,ford
0,7.210135,17.771671,Sat,0.593466,97.143969,Texas,
0,0.443387,20.503634,Tue,1.291184,85.392907,Pennsylvania,subaru
0,1.826174,22.290012,Mon,-1.529961,99.404275,California,ford
0,4.736204,22.145762,Thu,0.073553,105.414982,,nissan
0,2.721645,22.116165,Sun,0.236633,104.426842,Georgia,
0,2.741971,20.497902,Wed,0.370022,95.66878,Arkansas,subaru
0,3.682445,21.918033,Wed,-2.404684,81.58992,California,ford
0,1.731007,18.255249,Sat,1.641383,98.114359,,ford
0,2.731035,20.067124,Tue,,87.286319,,ford
0,1.346754,20.834323,Tue,-0.53207,93.863697,,
0,5.134464,19.45719,Thu,0.242704,,Michigan,toyota
0,6.857646,18.626097,Tue,-1.667118,93.640301,South Carolina,nissan
0,2.976343,22.307809,Sat,0.148698,80.994385,Texas,subaru
0,0.142605,18.357544,Thu,-1.082385,110.343221,Pennsylvania,mercedes
0,3.169686,21.019052,Fri,-0.221548,78.979873,Utah,mercedes
0,0.628233,18.540786,Fri,2.061776,104.193962,California,ford
0,4.170314,19.435288,Sat,0.49913,121.486198,,ford
0,0.732286,23.21315,Sun,-3.686794,137.12391,Kentucky,toyota
0,2.069536,20.563839,Wed,1.05424,99.986836,Florida,ford
0,2.189634,20.682969,Wed,-0.771628,93.724627,Ohio,ford
0,5.74116,19.627034,Mon,-2.1716,133.547061,Oklahoma,toyota
0,2.711897,18.800871,Wed,-0.279515,95.154598,Pennsylvania,
0,2.789023,20.673418,Thu,-1.802396,102.170431,New York,nissan
0,3.145073,20.374553,Sat,0.350057,,Washington,subaru
0,6.994665,19.217161,Wed,-0.724285,108.818816,,ford
0,0.923486,18.641691,Wed,-0.955061,96.067772,California,subaru
0,1.186582,20.72126,Tue,,113.37095,New York,subaru
0,1.218244,18.560132,Sun,0.161663,,Connecticut,ford
0,3.517994,19.366171,Mon,2.462896,96.02741,Pennsylvania,
0,2.58335,18.64956,Mon,0.994989,82.360338,New Jersey,
0,2.786131,21.720828,Sun,-0.673083,119.521247,Texas,
0,3.805295,18.687737,Mon,1.308366,102.271894,Mississippi,
0,0.741761,21.456526,Mon,-0.490282,118.761897,Nevada,
0,2.545678,18.344961,Tue,1.006487,115.741123,Illinois,chevrolet
0,3.492276,22.914455,Mon,-0.076536,105.134127,Oregon,subaru
0,3.850084,17.219433,Wed,1.515806,89.487726,,
0,3.955029,21.065081,Wed,0.66698,111.124902,,ford
0,3.627211,16.567259,Mon,1.405637,113.131975,,mercedes
0,3.090875,20.093161,Fri,,107.602426,Colorado,
0,7.526095,19.730797,Sat,-0.508949,92.616416,New York,chevrolet
0,1.650597,20.927019,Sun,-1.457619,91.920061,Georgia,ford
0,-2.357065,21.721813,Fri,1.511192,79.366522,Nebraska,nissan
0,-0.767204,22.195556,Mon,-2.728667,112.786504,Pennsylvania,
0,2.065107,22.097903,Wed,0.627902,98.612974,Minnesota,chevrolet
0,1.787221,19.056883,Sun,-0.365453,101.137808,Florida,mercedes
0,4.769888,20.261965,Wed,-0.435022,100.266216,,chevrolet
0,2.622116,19.351955,Tue,0.881108,75.837179,Alabama,ford
0,5.400506,20.242678,Sat,1.374257,126.115395,Virginia,
0,3.330884,20.010291,Sun,0.125182,89.582531,,nissan
0,0.863584,22.417466,Sat,0.892619,122.685441,,subaru
0,0.569362,19.285398,Tue,0.624627,111.586379,Colorado,chevrolet
0,5.730265,19.628638,Tue,0.491921,100.977823,Nebraska,subaru
0,4.195813,20.792247,Wed,-0.986214,78.873584,Vermont,
0,3.498225,21.36101,Mon,0.661736,92.071896,,
0,7.624531,21.394126,Fri,-0.704204,,Florida,chevrolet
0,2.087711,19.149498,Sun,-0.280473,93.580845,New York,subaru
0,2.547251,18.971442,Tue,1.320556,76.618548,Arizona,nissan
0,3.231649,19.055861,Wed,2.129817,84.858579,,ford
0,2.027057,19.274204,Sat,1.209855,113.548787,New York,
0,3.94187,19.632328,Mon,0.732132,102.000387,New Jersey,
0,-0.991102,18.296922,Sat,1.176725,113.472597,Minnesota,chevrolet
0,3.518915,16.930055,Wed,1.670809,86.193155,South Carolina,chevrolet
0,1.455479,20.36473,Wed,0.497151,128.326444,Michigan,toyota
0,1.346302,21.729792,Mon,-0.04276,90.826742,Tennessee,
0,2.824111,22.626546,Mon,0.198049,98.765352,,subaru
0,1.44904,19.030124,Mon,-2.250479,,,ford
0,0.439443,21.380525,Sat,-0.555706,70.638956,,chevrolet
0,2.764508,20.703994,Wed,-0.874533,,New York,mercedes
0,1.769242,17.64957,Sat,1.761411,104.217626,Alabama,
0,4.81462,21.740701,Sun,0.922605,93.811788,Ohio,toyota
0,3.674585,18.241557,Mon,0.343976,92.034957,Wisconsin,ford
0,2.733952,17.482768,Wed,0.0939840000000001,77.654272,,ford
0,3.697003,19.770744,Fri,-1.195591,99.297962,Washington,
0,1.938641,22.322771,Fri,0.653823,112.133908,Tennessee,
0,3.203051,21.420937,Sat,-0.21169,101.471252,Delaware,mercedes
0,1.57445,19.90652,Wed,-0.668754,102.80074,New York,subaru
0,3.342837,20.831023,Fri,-0.908099,95.646653,,chevrolet
0,2.773693,21.485936,Fri,,92.033425,California,nissan
0,2.099314,18.243576,Sun,,,Colorado,
0,3.231475,19.834459,Thu,-1.343999,,California,nissan
0,2.169949,20.570453,Sat,-1.530952,105.614843,Florida,chevrolet
0,4.906888,19.404245,Fri,-0.357254,105.630537,Massachusetts,mercedes
0,4.919662,19.910637,Wed,2.896441,124.020184,South Carolina,subaru
0,2.837533,19.616543,Wed,0.399609,81.022326,Ohio,ford
0,1.074527,19.429726,Sun,0.139089,,Washington,mercedes
0,1.692088,19.784262,Fri,-0.75503,,Georgia,
0,1.6564,22.149561,Thu,-0.475502,83.584795,South Carolina,chevrolet
0,2.512881,16.648575,Sat,-1.14632,115.964142,,toyota
0,5.556754,19.893317,Thu,0.532076,79.749419,New Jersey,
0,4.477147,20.167826,Mon,-1.905812,100.386087,North Carolina,chevrolet
0,7.691875,16.265387,Sat,2.487049,108.511404,Iowa,chevrolet
0,2.178189,18.068945,Sat,1.45574,81.540072,Idaho,subaru
0,5.047982,20.626407,Wed,-0.448925,101.750931,Indiana,nissan
0,2.596782,21.99415,Wed,1.051031,114.696999,Connecticut,mercedes
0,1.386195,16.886813,Mon,0.746271,83.97687,Minnesota,toyota
0,2.594563,18.04186,Tue,0.682753,95.883459,Idaho,toyota
0,0.410565,18.516383,Tue,0.536007,,California,
0,1.573262,19.135383,Tue,-0.269261,94.030889,,subaru
0,2.701077,21.746693,Mon,-1.117262,109.157849,,
0,1.546427,21.636976,Fri,,103.824986,New Jersey,nissan
0,4.136743,19.952538,Mon,-2.109181,110.763967,Indiana,toyota
0,2.879748,16.362174,Thu,-0.180895,85.526993,,nissan
0,4.447358,21.018136,Tue,1.983255,81.946756,Texas,subaru
0,2.180169,18.511201,Sun,-1.119218,,Georgia,ford
0,1.338812,19.953721,Thu,-3.124946,123.694947,Texas,subaru
0,5.369362,20.19257,Tue,-0.194446,108.616434,,
0,0.325217,20.54996,Fri,0.566866,99.458942,Wisconsin,
0,3.193573,21.25611,Fri,1.251766,103.90269,Wisconsin,
0,1.02726,19.093586,Sun,1.716105,,Minnesota,ford
0,1.155597,18.88209,Tue,-2.004523,93.266867,North Carolina,ford
0,1.531319,20.539183,Thu,,117.365399,Maryland,subaru
0,2.840068,20.94749,Sun,1.112749,111.883633,Washington,
0,3.549516,21.552757,Sun,-1.243681,106.264294,Pennsylvania,ford
0,1.535977,20.128068,Thu,0.204883,96.024312,Nebraska,mercedes
0,3.444242,21.457526,Wed,-1.294938,96.434509,Georgia,mercedes
0,0.836464,19.503491,Fri,-2.217004,93.386206,Iowa,ford
0,3.087204,19.519241,Fri,-1.255126,103.640148,Wisconsin,
0,3.566892,18.354018,Tue,-1.352613,66.815629,Colorado,nissan
0,2.357778,20.355748,Mon,0.311673,128.59933,Indiana,mercedes
0,5.493328,18.154182,Sat,1.424142,108.937231,Indiana,nissan
0,3.930754,16.864931,Fri,0.0055039999999999,97.343793,South Carolina,subaru
0,7.728755,19.548599,Mon,-0.50588,121.638322,New Jersey,toyota
0,3.779352,19.18929,Sun,1.344507,,,
0,7.111256,18.881357,Sun,-1.331812,92.336555,Florida,ford
0,2.799294,20.163839,Tue,-1.094373,84.348758,California,ford
0,6.437617,20.80102,Fri,-2.03257,114.961177,Kansas,toyota
0,1.099381,21.473019,Wed,-0.24388,87.777427,,
0,0.002851,19.078911,Thu,0.602908,88.663476,,subaru
0,5.615459,19.03144,Thu,-0.102074,102.114605,Rhode Island,
0,2.912754,20.360581,Sat,0.484653,90.987705,Texas,mercedes
0,8.279707,20.512144,Fri,-0.156302,95.891494,Arizona,chevrolet
0,1.192088,19.608585,Tue,1.505123,87.790766,Texas,subaru
0,2.44404,20.19471,Tue,-0.522334,,Connecticut,toyota
0,5.60369,18.917631,Thu,0.839777,115.203596,California,ford
0,1.624829,20.688439,Tue,-0.664486,101.552361,New York,
0,3.084562,21.199441,Sun,-0.415505,97.540773,,ford
0,0.349439,18.9294,Wed,-0.874771,106.606198,Florida,nissan
0,0.70748,20.11679,Mon,1.404222,107.708052,California,subaru
0,6.809882,19.048,Sun,1.483198,104.13264,Michigan,ford
0,3.304753,21.805736,Mon,,119.393194,Illinois,chevrolet
0,1.494662,21.856967,Fri,1.140287,118.078761,Pennsylvania,buick
0,2.762396,22.085164,Fri,-0.463762,96.813635,New Hampshire,
0,3.582848,19.378539,Mon,1.112903,118.929525,Florida,
0,5.866496,18.154451,Thu,2.823629,,South Dakota,buick
0,1.238001,19.788766,Fri,-0.414949,110.925365,Utah,buick
0,1.720927,19.967163,Tue,1.772989,86.849486,Vermont,
0,3.662768,22.13825,Tue,,101.488895,Virginia,mercedes
0,3.434006,16.751886,Fri,0.863151,73.204526,Pennsylvania,
0,3.654177,18.856326,Sun,-0.084657,106.493148,Illinois,
0,3.318441,19.506328,Sun,-1.83475,100.075703,Massachusetts,chevrolet
0,1.884266,18.540281,Sat,1.809119,91.964748,,
0,2.04671,20.934748,Mon,0.853481,86.346292,California,subaru
0,2.050718,21.369547,Sat,1.262493,114.140351,North Carolina,ford
0,2.020136,19.431354,Sun,0.087256,117.698757,California,mercedes
0,-1.068939,21.871073,Sun,1.971669,,,subaru
0,0.977441,22.668685,Fri,-0.565684,95.062707,Florida,ford
0,2.511497,18.203467,Wed,-0.109717,85.633225,North Dakota,chevrolet
0,3.549753,20.149483,Tue,0.204092,,North Carolina,mercedes
0,0.364435,21.411949,Sat,1.195882,108.020885,Indiana,
0,2.732971,17.593862,Tue,1.324322,,Iowa,mercedes
0,4.662031,21.355875,Sun,2.327785,96.879267,Missouri,ford
0,4.27985,20.631572,Sat,0.724468,103.748591,Pennsylvania,ford
0,0.577677,18.434171,Mon,2.198712,89.797159,Texas,
0,-1.454756,22.966983,Mon,-0.0331900000000001,111.057713,West Virginia,mercedes
0,1.327965,20.337845,Sat,-1.74537,92.448244,,
0,0.889999,20.622481,Wed,0.768426,,Ohio,
0,1.296396,20.657563,Wed,-0.973082,,Alabama,ford
0,3.728267,20.044138,Tue,0.203311,93.558605,Texas,chevrolet
0,2.473862,18.885126,Sun,0.629854,79.243395,Missouri,ford
0,2.610954,22.814241,Sat,,106.667692,Washington,ford
0,3.865301,20.707008,Thu,-1.722029,78.670457,Illinois,mercedes
0,-1.884545,21.704759,Mon,-1.779125,107.750534,Mississippi,mercedes
0,3.302073,19.428883,Tue,1.207632,114.14023,California,
0,-0.023878,17.40378,Wed,3.211241,79.117425,Mississippi,
0,6.502517,20.518149,Wed,-2.669411,,Illinois,subaru
0,2.581393,19.558539,Tue,0.459198,114.59467,Georgia,ford
0,-0.110031,20.333858,Tue,1.336368,101.777828,Louisiana,ford
0,4.281858,23.045844,Fri,-1.097134,87.52802,New York,subaru
0,0.142638,19.202965,Tue,-0.651082,105.295879,California,ford
0,2.128923,21.977969,Sat,1.610724,95.382725,Illinois,chevrolet
0,0.854277,20.534104,Wed,0.761641,100.517018,,mercedes
0,3.556007,19.309793,Tue,1.298759,100.746851,New Hampshire,subaru
0,4.678949,18.134747,Tue,1.064366,98.563417,Florida,
0,0.580636,20.009746,Sun,0.142025,100.287248,New Hampshire,ford
0,2.565004,21.350452,Wed,-1.60768,142.5914,Texas,subaru
0,2.192557,20.865413,Thu,0.939397,,Ohio,chevrolet
0,2.061003,19.104345,Mon,0.479909,,Ohio,ford
0,6.167671,21.10747,Tue,-0.353589,66.940669,Texas,ford
0,3.478735,20.119145,Sat,-1.222827,107.860345,Florida,subaru
0,-0.511565,16.81709,Tue,2.002039,104.380079,Florida,mercedes
0,0.375259,19.653825,Sat,1.12861,106.494547,California,buick
0,3.219844,22.439948,Sat,,89.478736,Mississippi,subaru
0,3.34599,21.322545,Sun,1.40739,102.272449,Texas,ford
0,1.570553,22.867748,Sat,-0.901952,93.671465,Washington,ford
0,1.403256,23.700114,Sat,0.205491,101.898707,Ohio,subaru
0,7.102266,21.290288,Wed,0.185682,89.127898,Idaho,chevrolet
0,5.363504,20.020055,Sat,1.546185,92.439387,Maine,ford
0,1.107903,20.749706,Mon,-0.071569,87.961259,,ford
0,3.325612,19.283356,Thu,-0.743286,,Virginia,
0,5.488766,19.0301,Sat,-0.0032050000000001,110.556175,New York,subaru
0,2.516991,20.692227,Sun,-0.162875,100.960469,,subaru
0,-0.133987,20.91467,Wed,0.922764,122.277684,Ohio,nissan
0,2.09559,18.491961,Sat,0.675619,133.142419,California,chevrolet
0,2.886399,19.068183,Mon,0.995674,93.169578,,
0,2.026564,17.252156,Tue,0.253311,81.180016,California,ford
0,1.235588,20.202224,Fri,-0.696644,83.07554,Michigan,ford
0,5.002614,19.613558,Wed,,118.321116,Georgia,mercedes
0,2.03415,20.271352,Fri,-0.431693,92.956166,Texas,chevrolet
0,2.740393,21.970792,Sun,0.696546,95.209021,Wisconsin,toyota
0,0.779863,19.530814,Mon,,105.215533,Pennsylvania,chevrolet
0,4.038305,18.973485,Mon,0.37214,,Virginia,ford
0,1.033127,20.61038,Sun,1.227928,,Indiana,ford
0,-0.414869,20.834105,Wed,1.561384,72.632423,Utah,ford
0,0.834231,19.839925,Fri,-0.773499,97.208637,,ford
0,1.762499,19.505321,Wed,1.518404,,Ohio,chevrolet
0,2.842364,16.645598,Sat,0.552164,,Virginia,mercedes
0,2.883972,21.195085,Mon,1.128109,107.214801,Texas,ford
0,0.873079,20.227885,Mon,0.303955,103.147985,Arkansas,mercedes
0,3.702517,20.37981,Mon,-0.204217,93.051158,North Carolina,chevrolet
0,2.368192,18.42102,Mon,0.643962,108.003287,Michigan,nissan
0,3.536518,21.138624,Fri,0.078122,,Arizona,
0,0.581132,19.298002,Mon,-0.0033179999999999,109.390848,Florida,chevrolet
0,0.503683,20.050085,Sun,1.058818,,Utah,ford
0,4.92387,17.719838,Sat,1.709861,,Kentucky,
0,3.125555,21.480854,Thu,-0.992126,87.096284,Washington,toyota
0,-0.711193,19.59939,Wed,-1.104598,88.830985,North Dakota,subaru
0,1.675137,21.049093,Fri,-0.822074,,,nissan
0,2.718857,20.215185,Sat,,110.153176,Tennessee,toyota
0,1.482814,18.214108,Sun,3.524854,93.010422,New York,chevrolet
0,6.844413,18.899203,Sat,-1.895538,,Minnesota,chevrolet
0,3.708489,22.865649,Wed,-0.958821,,California,
0,2.194487,20.437332,Sat,1.659384,121.746731,Pennsylvania,
0,3.056023,20.935213,Fri,1.359902,97.86685,Texas,
0,3.155886,19.207532,Sun,-1.979942,107.88593,Indiana,nissan
0,2.161671,21.240479,Wed,0.649023,126.595335,North Carolina,
0,4.404808,19.610887,Thu,0.378938,123.844055,Illinois,
0,2.161197,23.105148,Wed,-1.164782,97.88615,Indiana,nissan
0,1.402453,20.154096,Wed,-1.57292,77.425797,Nebraska,
0,1.284534,17.197565,Fri,-0.268769,88.610972,,subaru
0,4.473824,17.898748,Thu,-0.024791,98.556123,Illinois,ford
0,3.072539,21.272715,Mon,-0.829238,102.221466,Illinois,mercedes
0,1.646075,17.82172,Sat,-0.739412,,Ohio,nissan
0,2.72014,19.683423,Tue,2.60432,99.086779,Arkansas,subaru
0,1.157499,18.244092,Tue,0.151007,90.306282,Illinois,ford
0,2.502253,19.397747,Fri,3.747596,88.719699,Ohio,mercedes
0,2.71583,21.06152,Wed,0.12244,69.571777,,ford
0,1.020803,19.397016,Thu,0.165339,83.395919,South Carolina,mercedes
0,2.548559,21.506928,Tue,-2.356176,101.489559,New York,toyota
0,5.006763,18.805569,Tue,-0.602711,,,mercedes
0,1.465216,18.881902,Sat,0.763187,113.17254,Florida,mercedes
0,5.606036,21.710438,Tue,-0.355238,91.404686,North Carolina,ford
0,2.621457,20.172917,Tue,-1.207147,90.340924,Alabama,chevrolet
0,1.754937,20.761036,Wed,-0.412651,133.114266,Idaho,
0,1.307905,19.417386,Wed,-2.856572,81.794578,Michigan,
0,2.870417,19.974068,Sat,0.120435,78.451374,,
0,2.16976,21.709517,Wed,0.0426070000000001,124.009039,Montana,
0,1.962108,19.099455,Sat,-0.703397,,New Jersey,nissan
0,4.422209,21.942829,Fri,-0.179575,,New Jersey,chevrolet
0,4.53976,21.268571,Mon,1.217882,92.613735,Michigan,nissan
0,5.088638,19.715966,Sun,-0.717846,88.501769,Rhode Island,ford
0,3.35749,20.526318,Sat,1.207482,,Pennsylvania,chevrolet
0,0.118702,20.948627,Sun,0.646644,106.522573,,
0,1.383585,18.779421,Thu,1.55795,124.31826,Wisconsin,
0,3.170116,20.370752,Tue,-1.187806,90.099515,Nevada,ford
0,2.507457,18.289787,Fri,0.378273,118.698457,New Mexico,
0,-1.310689,19.854065,Fri,-3.393257,119.144395,,nissan
0,0.6546,20.608004,Mon,-1.751206,97.703537,Ohio,mercedes
0,-2.27436,22.055948,Thu,2.056186,,Iowa,subaru
0,2.535216,20.669376,Mon,1.075531,108.385645,Virginia,ford
0,1.783168,20.540613,Mon,-0.089495,97.744309,,toyota
0,-0.026265,19.70403,Tue,-1.266014,93.321107,Massachusetts,subaru
0,2.650471,20.916199,Fri,0.179549,71.682607,,chevrolet
0,5.153118,18.216609,Sat,-1.103155,90.340851,Louisiana,
0,1.763567,17.554629,Thu,-1.294183,101.200594,Montana,mercedes
0,4.063264,21.926044,Sun,-1.024564,,Oregon,ford
0,2.405556,15.105604,Sun,2.725691,121.681589,Texas,toyota
0,1.542409,20.537891,Fri,0.506756,100.88897,Missouri,ford
0,3.598755,20.019004,Wed,-0.070926,82.836947,Pennsylvania,chevrolet
0,-0.336377,22.766627,Tue,0.129767,100.815401,New Jersey,subaru
0,0.330473,21.117637,Sat,1.114674,111.091569,Florida,ford
0,0.462517,20.04416,Sat,1.312624,86.328661,Tennessee,chevrolet
0,5.689831,19.26815,Tue,-0.025004,86.811268,Virginia,mercedes
0,1.597311,21.767066,Sun,-2.180568,,North Dakota,nissan
0,0.756619,19.422879,Sat,-1.128439,84.43365,Connecticut,
0,4.334237,19.286823,Sat,-0.213109,89.100088,,toyota
0,2.351048,20.321072,Tue,-0.808366,102.0517,,subaru
0,-1.401256,22.960727,Wed,1.400753,,New Mexico,ford
0,6.288348,18.431839,Fri,-1.595326,92.884963,,chevrolet
0,2.688962,19.225868,Mon,1.794141,,Washington,ford
0,2.0884,20.292122,Mon,-1.240609,111.437877,New Jersey,
0,3.97806,22.834892,Mon,1.814651,96.157024,Florida,chevrolet
0,1.98974,17.64583,Thu,1.129549,89.145587,Texas,ford
0,0.533337,20.274645,Wed,1.16978,110.428862,Indiana,
0,4.542212,19.451962,Thu,-0.442745,88.894166,,toyota
0,4.241823,18.133619,Thu,0.774679,103.418591,South Carolina,
0,6.727212,21.55123,Tue,,103.159816,California,subaru
0,1.599161,22.625993,Sat,0.208419,,Florida,chevrolet
0,2.098259,17.798344,Sat,-1.437334,,Illinois,subaru
0,2.528842,21.20562,Wed,-0.770899,108.282266,Indiana,
0,3.917796,21.557288,Thu,-2.421968,58.232762,Minnesota,chevrolet
0,4.442842,19.758427,Sun,,88.344339,Texas,
0,3.483204,20.923163,Mon,0.143303,92.81742,Ohio,subaru
0,1.184076,19.562204,Fri,0.480107,110.200382,,ford
0,1.951395,18.279642,Wed,0.923688,99.744167,,
0,2.45816,21.152441,Tue,-0.728453,80.294474,New Jersey,
0,2.151265,18.843392,Mon,-1.601199,106.905153,Massachusetts,ford
0,4.534924,17.716365,Tue,-0.337887,103.722691,Illinois,chevrolet
0,2.784847,19.133697,Fri,-1.117338,109.16036,Utah,ford
0,1.279218,17.505171,Mon,-0.230302,123.696908,Georgia,subaru
0,6.795234,23.819362,Wed,-2.043201,86.997946,Hawaii,chevrolet
0,0.856167,19.142926,Fri,-0.167303,104.529771,California,ford
0,2.917643,18.34386,Sun,0.910997,117.371586,,mercedes
0,1.36764,19.890667,Wed,1.138637,95.938727,Vermont,
0,3.826958,19.523569,Mon,0.277242,126.460887,,mercedes
0,-0.904919,20.539906,Mon,-0.279702,128.127203,Iowa,ford
0,4.170808,21.136286,Tue,-1.602713,103.519344,New Mexico,
0,0.820741,22.290387,Tue,0.406547,,Washington,ford
0,1.081287,19.965861,Thu,1.650432,99.723826,Rhode Island,mercedes
0,4.46112,21.693329,Wed,0.669541,,Delaware,ford
0,4.331711,22.164069,Sun,3.247376,126.691362,California,chevrolet
0,2.715058,20.746552,Tue,-1.203999,92.909661,,
0,3.711476,18.023339,Tue,-0.376716,111.937565,Kentucky,mercedes
0,4.461208,19.614714,Thu,0.630396,89.205009,,mercedes
0,3.420762,19.989824,Wed,-0.579167,95.631002,New Mexico,chevrolet
0,1.51795,15.646628,Tue,1.532745,89.306999,Connecticut,
0,2.371197,21.967828,Sat,0.403774,91.655203,Oklahoma,toyota
0,3.110701,20.579029,Sun,2.072733,,Nebraska,ford
0,2.901092,17.576385,Wed,,118.636011,Hawaii,ford
0,1.899408,19.525421,Fri,-1.42502,,,
0,3.107304,19.239978,Tue,,112.11949,Texas,ford
0,1.399196,19.781943,Tue,-1.331741,78.519125,Ohio,
0,1.975721,21.5469,Wed,0.0588409999999999,88.136648,Texas,
0,2.544109,21.726963,Thu,-2.485628,90.803327,California,chevrolet
0,-1.934098,19.473329,Wed,-3.183402,127.478157,Illinois,chevrolet
0,3.323687,19.236084,Wed,-0.753594,106.217773,Kansas,toyota
0,2.504734,20.845583,Thu,-1.521558,,California,
0,-0.843798,21.98967,Fri,-0.02027,99.249883,Vermont,ford
0,6.848955,17.500849,Wed,-1.574703,98.894599,,
0,4.29679,20.902635,Fri,-1.795076,,Washington,nissan
0,6.878583,19.526137,Thu,-0.77794,95.822984,California,buick
0,4.700013,16.824465,Tue,-0.509254,94.674866,Wyoming,subaru
0,2.802708,17.144419,Fri,0.635561,,Pennsylvania,
0,6.316195,20.047978,Tue,-0.804418,88.002624,Rhode Island,subaru
0,6.138014,19.844887,Mon,-1.854171,96.08135,Utah,
0,7.751905,19.827347,Fri,,104.050238,California,subaru
0,5.065324,19.59785,Tue,-0.564668,104.057142,Wisconsin,toyota
0,4.595821,20.047269,Sat,-1.272149,81.802376,California,ford
0,3.272968,21.174237,Thu,,102.7203,Wyoming,
0,1.981097,21.337148,Mon,1.788064,105.30683,California,ford
0,2.517482,17.408889,Mon,2.366129,95.101264,West Virginia,
